,id,fecha,altura_ola
505,101,2020-09-10 12:00:00,1.5199555625
506,101,2020-09-11 12:00:00,1.4023229826086956
507,101,2020-09-12 12:00:00,1.3716355826086954
508,101,2020-09-13 12:00:00,1.7763124434782604
509,101,2020-09-14 12:00:00,1.2970163043478264
510,102,2020-09-10 12:00:00,1.5213298916666667
511,102,2020-09-11 12:00:00,1.4064394000000005
512,102,2020-09-12 12:00:00,1.393483739130435
513,102,2020-09-13 12:00:00,1.775233417391304
514,102,2020-09-14 12:00:00,1.2455942217391303
515,103,2020-09-10 12:00:00,1.5188580875
516,103,2020-09-11 12:00:00,1.410860660869565
517,103,2020-09-12 12:00:00,1.4200118
518,103,2020-09-13 12:00:00,1.7716797086956517
519,103,2020-09-14 12:00:00,1.202166586956522
520,104,2020-09-10 12:00:00,1.5115903250000002
521,104,2020-09-11 12:00:00,1.4152619000000002
522,104,2020-09-12 12:00:00,1.4487826260869563
523,104,2020-09-13 12:00:00,1.7667057217391302
524,104,2020-09-14 12:00:00,1.1648969913043477
525,105,2020-09-10 12:00:00,1.5069356291666665
526,105,2020-09-11 12:00:00,1.4194566826086954
527,105,2020-09-12 12:00:00,1.4819803782608694
528,105,2020-09-13 12:00:00,1.7728317
529,105,2020-09-14 12:00:00,1.132167006956522
530,106,2020-09-10 12:00:00,1.5056252708333335
531,106,2020-09-11 12:00:00,1.4223549086956522
532,106,2020-09-12 12:00:00,1.5170814565217392
533,106,2020-09-13 12:00:00,1.7953381565217392
534,106,2020-09-14 12:00:00,1.1128007408695653
535,107,2020-09-10 12:00:00,1.510491091666667
536,107,2020-09-11 12:00:00,1.4253298130434786
537,107,2020-09-12 12:00:00,1.556360343478261
538,107,2020-09-13 12:00:00,1.847828095652174
539,107,2020-09-14 12:00:00,1.104250556521739
540,108,2020-09-10 12:00:00,1.5196401374999997
